ResourceCategory,ResourceType,Name,Description,visible,verified,tags,metricName,metricNamespace,severity,windowSize,evaluationFrequency,timeAggregation,operator,threshold,criterionType,dimensions,alertSensitivity,failingPeriods,metricMeasureColumn,resouceIdColumn,autoMitigate,references
Web,sites,slots - Http5xx,The count of requests resulting in an HTTP status code >= 500 but < 600.,TRUE,FALSE,"auto-generated, agc-1692",Http5xx,Microsoft.Web/sites/slots,1,PT15M,PT5M,Total,GreaterThan,10.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/app-service/web-sites-monitor#understand-metrics
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-web-sites-metrics
https://techcommunity.microsoft.com/t5/apps-on-azure-blog/diagnose-app-service-web-apps-performance-issues-and-failing/ba-p/3339437
https://learn.microsoft.com/azure/app-service/troubleshoot-http-502-http-503"
Web,sites,slots - HttpResponseTime,"The time taken for the app to serve requests, in seconds.",TRUE,FALSE,"auto-generated, agc-662",HttpResponseTime,Microsoft.Web/sites/slots,1,PT30M,PT15M,Average,GreaterThan,5.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/app-service/web-sites-monitor#understand-metrics
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-web-sites-metrics
https://learn.microsoft.com/azure/app-service/troubleshoot-performance-degradation#collect"
Web,sites,slots - Http4xx,The count of requests resulting in an HTTP status code >= 400 but < 500.,TRUE,FALSE,"auto-generated, agc-486",Http4xx,Microsoft.Web/sites/slots,1,PT30M,PT15M,Average,GreaterThan,5.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/app-service/web-sites-monitor#understand-metrics
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-web-sites-metrics"
Web,sites,slots - AverageMemoryWorkingSet,"The average amount of memory used by the app, in megabytes (MiB).",TRUE,FALSE,"auto-generated, agc-381",AverageMemoryWorkingSet,Microsoft.Web/sites/slots,3,PT5M,PT5M,Average,GreaterThan,800000000.0,StaticThresholdCriterion,,,,,,,
Web,sites,slots - HealthCheckStatus,Health check status,TRUE,FALSE,"auto-generated, agc-291",HealthCheckStatus,Microsoft.Web/sites/slots,3,PT5M,PT1M,Average,LessThan,100.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/app-service/web-sites-monitor#understand-metrics
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-web-sites-metrics
https://learn.microsoft.com/azure/app-service/monitor-instances-health-check?tabs=dotnet"
Web,sites,slots - Http403,The count of requests resulting in HTTP 403 status code.,TRUE,FALSE,"auto-generated, agc-270",Http403,Microsoft.Web/sites/slots,0,PT30M,PT15M,Total,GreaterThan,5.0,StaticThresholdCriterion,,,,,,,
Web,sites,slots - Http404,The count of requests resulting in HTTP 404 status code.,TRUE,FALSE,"auto-generated, agc-258",Http404,Microsoft.Web/sites/slots,2,PT15M,PT5M,Average,GreaterThan,30.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/app-service/web-sites-monitor#understand-metrics
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-web-sites-metrics"
Web,serverFarms,CpuPercentage,The average CPU used across all instances of the plan.,TRUE,FALSE,"auto-generated, agc-93652",CpuPercentage,Microsoft.Web/serverFarms,3,PT5M,PT1M,Average,GreaterThan,90.0,StaticThresholdCriterion,,,,,,,
Web,serverFarms,MemoryPercentage,The average memory used across all instances of the plan.,TRUE,FALSE,"auto-generated, agc-74727",MemoryPercentage,Microsoft.Web/serverFarms,3,PT5M,PT1M,Average,GreaterThan,90.0,StaticThresholdCriterion,,,,,,,
Web,serverFarms,HttpQueueLength,The average number of HTTP requests that had to sit on the queue before being fulfilled. A high or increasing HTTP Queue length is a symptom of a plan under heavy load.,TRUE,FALSE,"auto-generated, agc-9427",HttpQueueLength,Microsoft.Web/serverFarms,3,PT5M,PT1M,Average,GreaterThan,100.0,StaticThresholdCriterion,,,,,,,
Web,serverFarms,DiskQueueLength,The average number of both read and write requests that were queued on storage. A high disk queue length is an indication of an app that might be slowing down because of excessive disk I/O.,TRUE,FALSE,"auto-generated, agc-4971",DiskQueueLength,Microsoft.Web/serverFarms,3,PT5M,PT1M,Average,GreaterThan,100.0,StaticThresholdCriterion,,,,,,,
Web,serverFarms,SocketOutboundAll,The average number of sockets used for outbound connections across all the instances of the plan irrespective of their TCP states. Having too many outbound connections can cause connectivity errors.,TRUE,FALSE,"auto-generated, agc-1165",SocketOutboundAll,Microsoft.Web/serverFarms,3,PT5M,PT5M,Average,GreaterThan,2000.0,StaticThresholdCriterion,,,,,,,
Web,serverFarms,TcpTimeWait,The average number of sockets in TIME_WAIT state across all the instances of the plan.,TRUE,FALSE,"auto-generated, agc-403",TcpTimeWait,Microsoft.Web/serverFarms,2,PT5M,PT1M,Average,GreaterThan,300.0,StaticThresholdCriterion,,,,,,,
Web,serverFarms,BytesReceived,The average incoming bandwidth used across all instances of the plan.,TRUE,FALSE,"auto-generated, agc-289",BytesReceived,Microsoft.Web/serverFarms,3,PT5M,PT5M,Total,GreaterThan,100000.0,StaticThresholdCriterion,,,,,,,
Web,serverFarms,BytesSent,The average outgoing bandwidth used across all instances of the plan.,TRUE,FALSE,"auto-generated, agc-277",BytesSent,Microsoft.Web/serverFarms,2,PT5M,PT5M,Total,GreaterOrLessThan,,DynamicThresholdCriterion,,Low,"{""numberOfEvaluationPeriods"": 4, ""minFailingPeriodsToAlert"": 4}",,,,
Web,serverFarms,TcpEstablished,The average number of sockets in ESTABLISHED state across all the instances of the plan.,TRUE,FALSE,"auto-generated, agc-276",TcpEstablished,Microsoft.Web/serverFarms,2,PT5M,PT1M,Average,GreaterThan,1500.0,StaticThresholdCriterion,,,,,,,
RecoveryServices,vaults,BackupHealthEvent,The count of health events pertaining to backup job health,TRUE,FALSE,"auto-generated, agc-4484",BackupHealthEvent,Microsoft.RecoveryServices/vaults,3,P1D,PT1H,Count,GreaterThan,0.0,StaticThresholdCriterion,,,,,,,
RecoveryServices,vaults,RestoreHealthEvent,The count of health events pertaining to restore job health,TRUE,FALSE,"auto-generated, agc-400",RestoreHealthEvent,Microsoft.RecoveryServices/vaults,2,PT15M,PT15M,Count,GreaterThanOrEqual,1.0,StaticThresholdCriterion,"[{""operator"": ""exclude"", ""name"": ""healthstatus"", ""values"": [""healthy""]}]",,,,,,
MachineLearningServices,workspaces,Failed Runs,Number of runs failed for this workspace. Count is updated when a run fails.,TRUE,FALSE,"auto-generated, agc-297",Failed Runs,Microsoft.MachineLearningServices/workspaces,3,PT5M,PT1M,Total,GreaterThan,0.0,StaticThresholdCriterion,,,,,,,
SignalRService,SignalR,ConnectionCount,The amount of user connection.,TRUE,FALSE,"auto-generated, agc-450",ConnectionCount,Microsoft.SignalRService/SignalR,2,PT5M,PT1M,Maximum,GreaterThan,900.0,StaticThresholdCriterion,,,,,,,
Logic,workflows,RunsFailed,Number of workflow runs failed.,TRUE,FALSE,"auto-generated, agc-62008",RunsFailed,Microsoft.Logic/workflows,3,PT5M,PT1M,Total,GreaterThan,0.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/logic-apps/monitor-logic-apps
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-logic-workflows-metrics"
Logic,workflows,ActionsFailed,Number of workflow actions failed.,TRUE,FALSE,"auto-generated, agc-9543",ActionsFailed,Microsoft.Logic/workflows,3,PT5M,PT1M,Total,GreaterThan,0.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/logic-apps/monitor-logic-apps
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-logic-workflows-metrics"
Logic,workflows,TriggersFailed,Number of workflow triggers failed.,TRUE,FALSE,"auto-generated, agc-8125",TriggersFailed,Microsoft.Logic/workflows,3,PT5M,PT1M,Total,GreaterThan,0.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/logic-apps/monitor-logic-apps
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-logic-workflows-metrics"
Logic,workflows,RunLatency,Latency of completed workflow runs.,TRUE,FALSE,"auto-generated, agc-5341",RunLatency,Microsoft.Logic/workflows,3,PT5M,PT1M,Average,GreaterThan,99999.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/logic-apps/monitor-logic-apps
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-logic-workflows-metrics"
Logic,workflows,RunFailurePercentage,Percentage of workflow runs failed.,TRUE,FALSE,"auto-generated, agc-2074",RunFailurePercentage,Microsoft.Logic/workflows,2,PT1H,PT15M,Total,GreaterThan,50.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/logic-apps/monitor-logic-apps
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-logic-workflows-metrics"
Logic,workflows,RunsSucceeded,Number of workflow runs succeeded.,TRUE,FALSE,"auto-generated, agc-1745",RunsSucceeded,Microsoft.Logic/workflows,3,PT1M,PT1M,Total,GreaterThan,0.0,StaticThresholdCriterion,,,,,,,
Logic,workflows,RunsStarted,Number of workflow runs started.,TRUE,FALSE,"auto-generated, agc-1612",RunsStarted,Microsoft.Logic/workflows,3,PT1M,PT1M,Total,GreaterThan,0.0,StaticThresholdCriterion,,,,,,,
Logic,workflows,ActionLatency,Latency of completed workflow actions.,TRUE,FALSE,"auto-generated, agc-872",ActionLatency,Microsoft.Logic/workflows,3,PT5M,PT5M,Average,GreaterThan,,DynamicThresholdCriterion,,Low,"{""numberOfEvaluationPeriods"": 4, ""minFailingPeriodsToAlert"": 4}",,,,"https://learn.microsoft.com/azure/logic-apps/monitor-logic-apps
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-logic-workflows-metrics"
Logic,workflows,TriggerLatency,Latency of completed workflow triggers.,TRUE,FALSE,"auto-generated, agc-867",TriggerLatency,Microsoft.Logic/workflows,3,PT5M,PT5M,Average,GreaterThan,,DynamicThresholdCriterion,,Low,"{""numberOfEvaluationPeriods"": 4, ""minFailingPeriodsToAlert"": 4}",,,,"https://learn.microsoft.com/azure/logic-apps/monitor-logic-apps
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-logic-workflows-metrics"
Logic,workflows,TriggerThrottledEvents,Number of workflow trigger throttled events.,TRUE,FALSE,"auto-generated, agc-788",TriggerThrottledEvents,Microsoft.Logic/workflows,3,PT1M,PT1M,Total,GreaterThan,0.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/logic-apps/monitor-logic-apps
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-logic-workflows-metrics"
Logic,workflows,ActionThrottledEvents,Number of workflow action throttled events..,TRUE,FALSE,"auto-generated, agc-760",ActionThrottledEvents,Microsoft.Logic/workflows,3,PT1M,PT1M,Total,GreaterThan,0.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/logic-apps/monitor-logic-apps
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-logic-workflows-metrics"
Logic,workflows,TriggersSkipped,Number of workflow triggers skipped.,TRUE,FALSE,"auto-generated, agc-707",TriggersSkipped,Microsoft.Logic/workflows,2,PT1H,PT1H,Count,GreaterThanOrEqual,5.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/logic-apps/monitor-logic-apps
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-logic-workflows-metrics"
Logic,workflows,RunThrottledEvents,Number of workflow action or trigger throttled events.,TRUE,FALSE,"auto-generated, agc-650",RunThrottledEvents,Microsoft.Logic/workflows,3,PT5M,PT5M,Total,GreaterThan,1.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/logic-apps/monitor-logic-apps
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-logic-workflows-metrics"
Logic,workflows,RunStartThrottledEvents,Number of workflow run start throttled events.,TRUE,FALSE,"auto-generated, agc-622",RunStartThrottledEvents,Microsoft.Logic/workflows,3,PT1M,PT1M,Total,GreaterThan,0.0,StaticThresholdCriterion,,,,,,,"https://learn.microsoft.com/azure/logic-apps/monitor-logic-apps
https://learn.microsoft.com/azure/azure-monitor/reference/supported-metrics/microsoft-logic-workflows-metrics"
Logic,workflows,TotalBillableExecutions,Number of workflow executions getting billed.,TRUE,FALSE,"auto-generated, agc-488",TotalBillableExecutions,Microsoft.Logic/workflows,0,PT1H,PT1M,Count,GreaterThan,5000.0,StaticThresholdCriterion,,,,,,,
Logic,workflows,RunSuccessLatency,Latency of succeeded workflow runs.,TRUE,FALSE,"auto-generated, agc-394",RunSuccessLatency,Microsoft.Logic/workflows,1,PT5M,PT1M,Total,GreaterThan,100.0,StaticThresholdCriterion,,,,,,,
Logic,workflows,RunsCancelled,Number of workflow runs cancelled.,TRUE,FALSE,"auto-generated, agc-329",RunsCancelled,Microsoft.Logic/workflows,3,PT5M,PT1M,Total,GreaterThan,0.0,StaticThresholdCriterion,,,,,,,
Logic,workflows,RunsCompleted,Number of workflow runs completed.,TRUE,FALSE,"auto-generated, agc-259",RunsCompleted,Microsoft.Logic/workflows,3,PT1H,PT1H,Count,LessThan,,DynamicThresholdCriterion,,Medium,"{""numberOfEvaluationPeriods"": 4, ""minFailingPeriodsToAlert"": 4}",,,,
